policy_id,exposure,named_insured_age,model_year,vehicle_age,annual_miles,credit_score,horsepower,operator_count,at_fault_accidents,territory,vehicle_type,marital_status,underwriting_company,youthful_driver,collision_deductible,collision_claim_count,collision_total_loss,collision_loss_cost
5097,0.9,61,2019,6,10322.513016736219,662.550745402615,124.25635428265039,1,2,Rural,Sedan,Married,Preferred,0,250,0,0.0,0.0
5098,0.52,50,2013,12,14668.334252000725,697.2368499760408,127.00829446583444,1,2,Urban,SUV,Single,Standard,1,500,0,0.0,0.0
5099,0.92,24,2008,17,12429.410163539884,543.2390576098078,183.27970803951501,2,0,Rural,SUV,Single,Standard,0,500,0,0.0,0.0
5100,0.81,29,2012,13,8619.894648578696,677.9866989001389,175.54245272884316,1,0,Urban,SUV,Single,Standard,0,250,0,0.0,0.0
5101,0.53,70,2011,14,8748.371460231636,690.7083669322129,206.87188462060274,2,0,Urban,Sedan,Married,Preferred,1,500,0,0.0,0.0
5102,0.86,64,2022,3,8829.402606255448,672.1353609031048,108.64196614645523,2,0,Rural,Truck,Single,Preferred,0,500,0,0.0,0.0
5103,0.86,67,2024,1,15016.905378177315,595.4797925626809,327.91909410570497,1,0,Suburban,Truck,Single,NonStandard,0,250,0,0.0,0.0
5104,0.78,48,2022,3,14091.11549968812,704.5484125508967,320.74412690081067,1,0,Urban,Sedan,Married,Preferred,1,500,0,0.0,0.0
5105,0.77,43,2013,12,,840.7625825409224,235.57416241780112,2,1,Rural,Sedan,Single,Standard,0,500,0,0.0,0.0
5106,0.54,52,2018,7,11659.134587045884,850.0,234.27567975170012,1,2,Rural,SUV,Married,Preferred,0,250,0,0.0,0.0
5107,0.51,38,2020,5,8260.272588129405,752.1422029541675,133.93077307817032,2,2,Urban,SUV,Married,Standard,1,1000,0,0.0,0.0
5108,0.78,84,2024,1,6194.350096516644,695.7563299334156,212.62735206803012,3,1,Rural,SUV,Married,Preferred,0,500,0,0.0,0.0
5109,0.67,59,2024,1,11406.136872899511,681.0882934967065,70.48196531659762,1,1,Suburban,Sedan,Married,Preferred,1,500,0,0.0,0.0
5110,0.56,60,2023,2,10564.464614928154,660.8417751164972,168.87076182079443,1,0,Suburban,Truck,Single,Preferred,0,500,0,0.0,0.0
5111,0.54,79,2012,13,7305.936117286749,705.7100963734155,188.26122845126616,1,0,Rural,SUV,Married,Preferred,0,1000,0,0.0,0.0
5112,0.51,24,2014,11,12774.831235951311,715.6525168493195,103.72178275417053,1,0,Suburban,SUV,Married,Preferred,0,500,0,0.0,0.0
5113,0.65,35,2013,12,15130.172305853172,,162.89329441270084,1,1,Rural,SUV,Single,Standard,0,500,0,0.0,0.0
5114,0.52,40,2024,1,9223.988352521492,703.330771438929,,1,1,Suburban,Sedan,Married,Standard,0,500,0,0.0,0.0
5115,0.99,83,2017,8,8045.002674182426,788.0781030832316,107.27225069727909,2,2,Suburban,SUV,Married,NonStandard,0,1000,0,0.0,0.0
5116,0.75,26,2023,2,10687.852480436199,705.6465013464228,231.87318057444526,1,0,Urban,SUV,Married,Preferred,0,500,0,0.0,0.0
5117,0.68,83,2011,14,,,181.48333776563203,3,1,Urban,SUV,Married,Standard,1,250,0,0.0,0.0
5118,0.98,61,2023,2,10425.019450645086,712.0159267623408,106.39798917434739,1,0,Rural,Truck,Single,NonStandard,0,500,0,0.0,0.0
5119,0.83,58,2010,15,12527.211782447303,724.8662760595814,213.59073069948425,2,0,Rural,Sedan,Married,Standard,0,250,0,0.0,0.0
5120,0.71,22,2014,11,9914.097018098106,703.8486370524996,242.32142654835158,3,0,Suburban,Truck,Single,NonStandard,0,500,0,0.0,0.0
5121,0.62,42,2009,16,7652.875504700795,528.151803716582,,2,0,Suburban,SUV,Married,Preferred,0,500,0,0.0,0.0
5122,0.58,65,2018,7,10789.094465313538,660.5050682314928,159.49293060147346,2,0,Suburban,Sedan,Married,NonStandard,0,500,0,0.0,0.0
5123,0.69,52,2017,8,14732.183685491591,669.9628765508659,115.40807693173598,1,0,Suburban,Sedan,Single,Preferred,0,500,0,0.0,0.0
5124,0.8,67,2013,12,7805.972258282746,697.9785670529444,215.36290442339092,1,0,Suburban,Truck,Married,Standard,1,500,0,0.0,0.0
5125,0.94,46,2014,11,15468.759774943348,813.9687414334717,219.0414848905995,2,2,Suburban,SUV,Married,Preferred,0,1000,0,0.0,0.0
5126,0.58,55,2007,18,14684.840623891172,697.1013462105484,218.15574564782838,1,1,Suburban,Sedan,Married,Standard,0,1000,0,0.0,0.0
5127,0.74,27,2011,14,6487.169984089459,606.5775593338798,223.01986428142644,1,0,Suburban,Sedan,Single,Standard,0,500,0,0.0,0.0
5128,0.66,78,2013,12,11571.10453972828,704.1082711890257,92.34637356063257,1,0,Urban,SUV,Married,NonStandard,1,250,0,0.0,0.0
5129,0.57,26,2011,14,13611.792359618952,670.9146623805772,167.65526569588926,4,0,Rural,SUV,Married,Standard,0,250,0,0.0,0.0
5130,0.5,59,2023,2,10685.487776022208,681.7516708885888,79.75386113053555,3,0,Suburban,Truck,Married,Standard,0,1000,0,0.0,0.0
5131,0.63,22,2007,18,,611.1665137394317,143.58427458697483,4,1,Suburban,Sedan,Married,Standard,0,500,0,0.0,0.0
5132,0.53,60,2022,3,8909.604315849589,662.3453241442967,142.470984477671,2,0,Rural,Truck,Married,Standard,0,500,0,0.0,0.0
5133,0.53,77,2020,5,9611.305321036816,850.0,144.14834872214243,1,0,Urban,Sedan,Married,Standard,0,500,0,0.0,0.0
5134,0.9,34,2014,11,11166.016841303142,577.1785573951437,120.39017120712936,1,0,Urban,Sedan,Married,Preferred,0,1000,0,0.0,0.0
5135,0.72,25,2009,16,11248.992203275757,646.5626817403846,223.6736105660139,1,1,Suburban,Truck,Married,Preferred,0,1000,0,0.0,0.0
5136,0.52,64,2014,11,9928.647514491713,698.8393987133111,326.3067668780234,1,1,Urban,Sedan,Married,Standard,0,250,0,0.0,0.0
5137,0.73,80,2022,3,12905.005151285231,762.2802138984432,182.15539403953483,2,0,Urban,SUV,Single,Preferred,0,500,1,1818.9002319329309,2491.644153332782
5138,0.52,25,2011,14,8317.054842431035,676.6405797110365,112.44172471393577,1,0,Rural,SUV,Single,Standard,0,500,0,0.0,0.0
5139,0.64,24,2020,5,14035.941612637485,772.236728821654,70.0,1,0,Suburban,Sedan,Married,Preferred,0,1000,0,0.0,0.0
5140,0.73,26,2014,11,12825.404542265123,627.3411249204999,118.48624309219859,4,1,Urban,Sedan,Single,Standard,1,500,0,0.0,0.0
5141,0.7,51,2022,3,5553.830458335108,766.2011052992283,163.48940576946242,4,1,Rural,SUV,Married,Preferred,1,1000,0,0.0,0.0
5142,0.97,42,2009,16,8290.34775663119,706.7908146056441,280.9839679656719,1,0,Urban,Sedan,Married,Preferred,0,500,0,0.0,0.0
5143,0.57,61,2013,12,3000.0,776.2081870577174,127.73152581660452,1,1,Suburban,Sedan,Married,Preferred,0,500,0,0.0,0.0
5144,0.75,19,2009,16,12584.171251296271,662.1951990125898,210.56074159178013,2,0,Suburban,SUV,Married,Preferred,1,250,0,0.0,0.0
5145,0.97,29,2006,19,15066.282084083108,675.1379340591672,181.52011070420298,1,1,Rural,SUV,Single,Standard,1,500,2,906.86025212352,934.907476416
5146,0.91,78,2005,20,14827.552194736547,680.6521450941761,75.13011264514412,1,0,Urban,Truck,Married,Preferred,0,500,0,0.0,0.0
5147,0.65,69,2006,19,14673.95436636763,723.7659854828571,104.76868507131003,1,0,Suburban,SUV,Married,Preferred,0,500,0,0.0,0.0
5148,0.99,77,2024,1,13125.979834463878,670.5628576997356,232.79033053523574,3,0,Urban,Sports,Single,Preferred,0,1000,0,0.0,0.0
5149,0.7,73,2009,16,10879.446514571402,716.4951780794353,158.59585539217963,1,0,Suburban,SUV,Married,Standard,0,500,0,0.0,0.0
5150,0.58,75,2022,3,10717.338973219905,574.3216888486475,200.668722020975,2,0,Suburban,Sedan,Married,NonStandard,1,500,0,0.0,0.0
5151,0.82,34,2006,19,9903.421911996107,684.3987432500211,216.18805118492244,1,0,Urban,Sedan,Single,Preferred,0,500,0,0.0,0.0
5152,0.79,29,2024,1,13134.558283532482,732.685012897117,214.1904691769319,1,0,Suburban,Sedan,Single,Standard,1,500,0,0.0,0.0
5153,0.82,30,2018,7,16651.544199500808,522.419677948589,105.25117004576133,1,0,Suburban,SUV,Single,Preferred,1,500,0,0.0,0.0
5154,0.69,55,2011,14,12893.472131906963,723.4989219857844,177.58488555530826,1,0,Suburban,Sedan,Married,Standard,0,500,0,0.0,0.0
5155,0.52,76,2011,14,14115.414423644885,708.0612625799855,173.38186039451782,1,0,Suburban,Truck,Single,Standard,0,500,0,0.0,0.0
5156,0.64,49,2007,18,16899.368105886053,643.1396770647906,70.0,1,0,Urban,SUV,Married,Preferred,1,1000,0,0.0,0.0
5157,0.82,50,2011,14,13052.611775146974,717.3281236387023,138.30662444312964,2,0,Rural,SUV,Married,Preferred,0,1000,0,0.0,0.0
5158,0.6,53,2015,10,14834.232119343491,727.6082722469945,227.4565597344671,2,0,Rural,SUV,Single,Standard,1,500,0,0.0,0.0
5159,0.88,36,2006,19,11561.694438600183,792.6652970046223,128.98362408857838,1,0,Rural,Sedan,Married,Preferred,0,500,0,0.0,0.0
5160,0.83,76,2016,9,14012.628052962677,635.3233014398013,105.31063391590868,2,0,Urban,Sedan,Married,Preferred,0,250,0,0.0,0.0
5161,0.61,57,2017,8,10983.13866703818,707.0973816614909,196.62752960029843,2,0,Rural,Sedan,Married,Preferred,0,500,0,0.0,0.0
5162,0.76,44,2008,17,10058.058247373907,753.0708827681833,201.01209871833038,1,0,Urban,Sedan,Married,Standard,0,1000,0,0.0,0.0
5163,0.81,81,2006,19,11292.910814269091,835.5828370637554,202.6384713408974,1,0,Urban,SUV,Married,NonStandard,0,500,1,1353.7702595362114,1671.3213080693965
5164,0.54,56,2005,20,8734.36892329082,639.0362700570228,158.74071507854063,2,0,Suburban,Truck,Single,Preferred,0,500,0,0.0,0.0
5165,0.7,81,2012,13,14820.516685342283,729.9276500446769,161.73907991243635,1,0,Suburban,Sedan,Married,Preferred,1,250,0,0.0,0.0
5166,0.63,52,2024,1,8875.304746859996,695.5449101658329,157.1357305493143,2,0,Suburban,SUV,Single,Preferred,0,250,0,0.0,0.0
5167,0.59,44,2015,10,9747.058327441495,736.5057505190748,220.85804797289128,1,0,Suburban,Sedan,Single,Preferred,0,1000,0,0.0,0.0
5168,0.63,49,2019,6,12164.336933381337,739.2063764713332,203.8077170925108,3,0,Urban,Sedan,Married,Standard,1,500,0,0.0,0.0
5169,0.67,49,2014,11,15459.65038738945,742.8182026576636,150.1452720239037,2,0,Urban,Sedan,Married,Standard,1,1000,0,0.0,0.0
5170,0.84,42,2010,15,,655.5745308790446,237.56381237286968,2,0,Urban,Sedan,Single,Standard,0,500,0,0.0,0.0
5171,0.79,47,2015,10,11984.672611639691,607.7862463412416,225.91010058405246,2,2,Suburban,Truck,Single,Standard,0,1000,0,0.0,0.0
5172,0.63,20,2024,1,9494.668738662049,632.2242081012105,240.00644346420236,3,1,Rural,Sedan,Married,Standard,1,500,0,0.0,0.0
5173,0.8,63,2020,5,11205.273497658442,564.9306643053592,178.2370308487782,1,0,Rural,Sedan,Married,Preferred,1,500,0,0.0,0.0
5174,0.79,43,2005,20,16745.424107209976,598.4339094031186,109.88366151542996,1,1,Suburban,SUV,Married,Standard,1,500,0,0.0,0.0
5175,0.7,58,2009,16,13701.260940930604,697.8046243529341,192.09332840293297,2,0,Suburban,Sedan,Married,Preferred,0,500,0,0.0,0.0
5176,0.82,84,2022,3,9525.93423465778,701.0843154132765,339.40714553315286,1,0,Suburban,SUV,Single,Standard,0,250,0,0.0,0.0
5177,0.93,36,2014,11,13244.114416001108,622.1322037342786,240.91754337264885,4,1,Suburban,Sedan,Married,Preferred,0,500,0,0.0,0.0
5178,0.95,58,2024,1,6607.640354238745,786.9474955852857,170.64758129613833,2,0,Rural,SUV,Single,Standard,1,500,0,0.0,0.0
5179,0.6,70,2015,10,14432.210095297745,784.0497515542312,106.93277304648721,1,0,Suburban,SUV,Single,Preferred,0,1000,0,0.0,0.0
5180,0.72,25,2010,15,15686.628246922783,647.0368396960012,171.91197206660112,1,1,Suburban,Sedan,Married,Standard,0,1000,1,857.9904748094682,1191.6534372353726
5181,0.87,74,2015,10,14694.036798443418,591.1810345176448,132.52471338962056,2,1,Urban,Truck,Married,Preferred,0,500,2,1455.0881191232922,1672.51507945206
5182,0.76,18,2011,14,,656.2346104390086,,2,0,Urban,Sedan,Single,Standard,0,1000,0,0.0,0.0
5183,0.84,75,2011,14,11481.671595479178,726.5472033088032,94.647014479219,2,1,Rural,Sedan,Single,Standard,1,1000,0,0.0,0.0
5184,0.63,76,2014,11,8280.457784011829,659.5827910639116,167.70015983179437,2,0,Suburban,SUV,Married,Preferred,0,500,0,0.0,0.0
5185,0.65,30,2010,15,13692.479840161775,611.8841750261608,359.29409384424014,2,1,Rural,SUV,Married,Standard,1,500,0,0.0,0.0
5186,0.76,79,2021,4,10847.175741698427,697.1981107063447,230.97198233636453,2,0,Rural,Sedan,Married,Standard,1,1000,0,0.0,0.0
5187,0.86,84,2009,16,15047.585106091436,735.9666183313627,,1,0,Rural,Sedan,Married,Preferred,0,500,0,0.0,0.0
5188,0.63,82,2006,19,12810.032322719662,724.3624050923556,75.85403126527675,1,0,Urban,SUV,Married,NonStandard,0,250,0,0.0,0.0
5189,0.76,81,2020,5,9214.801071948217,623.6933445682364,128.50017270966927,3,0,Suburban,Truck,Married,Preferred,0,500,0,0.0,0.0
5190,0.51,30,2017,8,16387.421400829888,663.0755215136778,178.38043048838782,1,0,Suburban,Truck,Married,Preferred,0,250,0,0.0,0.0
5191,0.88,58,2012,13,8363.601938302463,617.1709734437583,280.0360693413948,1,0,Suburban,Truck,Single,Standard,0,1000,0,0.0,0.0
5192,0.6,32,2015,10,8378.264159276298,640.3389234190197,248.1164668342122,3,0,Suburban,Truck,Single,NonStandard,1,500,1,1481.151443582918,2468.5857393048636
5193,0.64,18,2024,1,5884.444856082614,649.6433313719143,88.29923694163257,1,0,Suburban,SUV,Married,NonStandard,1,250,0,0.0,0.0
5194,0.66,84,2019,6,13194.698058081281,601.4516629786123,104.10342012757276,1,0,Suburban,SUV,Single,NonStandard,0,500,0,0.0,0.0
5195,0.88,84,2023,2,10504.770822669332,725.4887682391773,255.13700666352395,3,0,Urban,SUV,Married,Standard,0,500,0,0.0,0.0
5196,0.91,34,2022,3,16125.963162252934,761.8029629721598,163.35613187394753,1,0,Suburban,Truck,Married,Standard,0,1000,0,0.0,0.0
5197,0.66,58,2015,10,8724.224257567512,623.6109185067953,126.9148746835515,1,0,Suburban,Sedan,Married,Preferred,0,250,0,0.0,0.0
5198,0.85,35,2007,18,11408.103088603828,823.6604713395316,110.4698260365906,2,0,Urban,Sedan,Single,Preferred,1,500,0,0.0,0.0
5199,0.57,35,2017,8,12160.26304668647,652.8363809652058,186.25952493720655,2,0,Rural,SUV,Married,Preferred,0,250,0,0.0,0.0
5200,0.91,54,2017,8,12569.264149117238,676.1728434923059,189.7771502061215,2,1,Suburban,SUV,Married,Standard,1,500,0,0.0,0.0
5201,0.52,66,2024,1,13285.07362071725,748.1159502978595,244.4871736583645,2,0,Suburban,Sedan,Single,NonStandard,0,250,0,0.0,0.0
5202,0.56,36,2015,10,11181.622532030087,766.2770955363299,208.33131154987058,3,0,Urban,SUV,Married,Standard,0,500,0,0.0,0.0
5203,0.63,42,2020,5,8236.864616759156,731.9260513424349,204.2840630830575,1,0,Urban,Truck,Married,Standard,1,500,0,0.0,0.0
5204,0.96,26,2007,18,21638.607595910158,612.2938095486218,128.91338862258976,2,0,Suburban,Sedan,Married,Standard,0,500,0,0.0,0.0
5205,0.72,76,2015,10,7693.594969141597,718.4178610131738,261.1864195899765,1,0,Suburban,SUV,Married,Preferred,0,500,0,0.0,0.0
5206,0.79,84,2006,19,10445.087119986063,704.2978414836591,286.01066970261576,3,0,Suburban,Sedan,Married,Standard,0,500,0,0.0,0.0
5207,0.62,48,2024,1,9103.82925844174,684.7803990155901,,2,0,Suburban,Sedan,Married,Standard,0,250,0,0.0,0.0
5208,0.93,21,2024,1,11245.284349492764,584.0891396715556,161.96654217665105,1,0,Rural,SUV,Married,Standard,0,500,0,0.0,0.0
5209,0.93,54,2013,12,11108.052460349694,,183.45322988841332,1,0,Suburban,Sedan,Married,Standard,0,250,0,0.0,0.0
5210,0.77,29,2015,10,12913.506147231505,792.4655598450361,154.79592709351007,2,0,Rural,SUV,Married,Standard,0,500,0,0.0,0.0
5211,0.95,59,2008,17,9567.039864097023,744.1804612580249,88.01567388410068,2,0,Urban,SUV,Single,Standard,0,500,0,0.0,0.0
5212,0.71,70,2022,3,10870.868841743008,850.0,98.701423855311,3,0,Suburban,Sedan,Single,NonStandard,0,500,0,0.0,0.0
5213,0.69,25,2011,14,13156.03972638736,756.3626131341654,254.7018061570275,1,1,Urban,Sedan,Married,NonStandard,0,250,0,0.0,0.0
5214,0.97,74,2007,18,12658.457027832977,736.6776083540063,184.23560680860945,1,0,Urban,SUV,Single,Standard,0,250,0,0.0,0.0
5215,0.85,46,2021,4,12237.769351792822,829.3523051353142,194.56591286087,2,1,Suburban,SUV,Married,Preferred,1,500,0,0.0,0.0
5216,0.72,32,2024,1,15859.038196158415,773.8889530107908,189.71679384342195,3,0,Suburban,Sedan,Married,NonStandard,0,500,0,0.0,0.0
5217,0.94,54,2020,5,12958.01762074411,625.7344451371646,292.9317395331256,2,1,Suburban,Truck,Single,Standard,0,250,0,0.0,0.0
5218,0.79,52,2005,20,12347.46549716524,850.0,125.5737764108595,1,0,Suburban,SUV,Married,Standard,0,500,0,0.0,0.0
5219,0.83,42,2019,6,11632.909104555649,654.221798796509,185.16581958216977,3,0,Rural,Sedan,Single,Standard,0,1000,0,0.0,0.0
5220,0.87,46,2024,1,3817.738453537416,713.5928589793244,209.1691723226621,2,1,Suburban,SUV,Married,Standard,0,500,0,0.0,0.0
5221,0.67,33,2007,18,10464.139164184462,850.0,167.73629762771378,2,0,Urban,SUV,Married,Preferred,1,250,0,0.0,0.0
5222,0.84,59,2007,18,20498.834169293343,758.6506582407828,128.04866351841653,2,0,Urban,SUV,Single,Preferred,0,500,0,0.0,0.0
5223,0.95,56,2016,9,,708.1460491461106,92.35712842774392,1,0,Suburban,Sedan,Married,Standard,0,500,0,0.0,0.0
5224,0.65,46,2005,20,14310.927606314299,752.1425264395621,257.70701550246133,2,1,Suburban,SUV,Married,Preferred,1,500,0,0.0,0.0
5225,0.74,55,2017,8,12133.26264435589,756.7267738186691,122.59458065339231,2,0,Suburban,SUV,Married,Preferred,0,500,0,0.0,0.0
5226,0.9,50,2022,3,14518.959182380693,789.3789489123628,,2,0,Urban,Truck,Single,NonStandard,1,500,0,0.0,0.0
5227,0.87,45,2008,17,14024.343230978919,645.425080818318,169.25557874707437,1,3,Rural,Sedan,Married,Preferred,1,1000,0,0.0,0.0
5228,0.65,60,2018,7,9258.243543865145,604.4740354599244,99.576888589498,2,0,Rural,Truck,Married,Standard,0,1000,0,0.0,0.0
5229,0.67,65,2013,12,16354.381550544178,747.214095211001,267.74469017522523,1,0,Rural,Sedan,Married,Preferred,1,500,0,0.0,0.0
5230,0.8,69,2020,5,13688.201199868081,577.6591194225058,275.4945756233488,1,1,Suburban,Sedan,Married,Standard,0,1000,0,0.0,0.0
5231,0.58,68,2022,3,13572.13812253607,605.9451870821913,179.02246005162414,1,0,Urban,Sedan,Single,NonStandard,0,1000,0,0.0,0.0
5232,0.75,24,2015,10,14381.877684694893,701.4058682121174,,3,1,Suburban,Sedan,Single,Preferred,0,1000,0,0.0,0.0
5233,0.84,25,2008,17,8192.861745555068,553.5198029266378,154.2515427423933,1,0,Suburban,Sedan,Married,Preferred,0,500,0,0.0,0.0
5234,0.73,50,2017,8,13412.454065707941,625.4416726570208,236.8284984693439,2,1,Rural,Sedan,Married,NonStandard,0,500,0,0.0,0.0
5235,0.62,66,2019,6,7552.170630968692,543.3963275623737,197.2895719652456,2,0,Suburban,Sedan,Married,Standard,0,500,0,0.0,0.0
5236,0.9,53,2005,20,14072.642336801053,756.0817141344203,175.20255916563326,1,0,Suburban,SUV,Married,Standard,1,250,0,0.0,0.0
5237,0.9,23,2017,8,9833.235026451342,717.6726735791302,,3,3,Suburban,SUV,Married,NonStandard,0,500,0,0.0,0.0
5238,0.82,29,2019,6,11755.710204020683,593.2592438150407,243.98818359855989,1,0,Urban,Truck,Married,Preferred,1,500,1,1525.0972218957538,1859.8746608484803
5239,0.62,64,2012,13,15271.613674746393,842.333944814002,148.17885070727377,1,0,Rural,Sedan,Single,Preferred,0,250,0,0.0,0.0
5240,0.58,26,2017,8,8883.730115654202,810.081341854328,73.3183418280185,1,0,Suburban,Sedan,Married,Preferred,0,1000,0,0.0,0.0
5241,0.63,63,2020,5,11027.91702774895,805.4873835698364,186.31183968272933,2,0,Suburban,Sports,Married,Preferred,0,250,0,0.0,0.0
5242,0.58,62,2016,9,7858.549713061561,666.0685392535636,70.0,1,0,Urban,SUV,Married,Standard,0,1000,0,0.0,0.0
5243,0.82,41,2022,3,16677.472157481017,771.2145530776621,173.12771808008264,2,0,Urban,SUV,Single,Standard,0,500,0,0.0,0.0
5244,0.99,21,2013,12,7694.232611838083,,192.24978856044942,2,0,Suburban,Truck,Married,Preferred,0,500,0,0.0,0.0
5245,0.81,72,2012,13,5477.106210998957,772.9356950963514,116.12158023096671,3,0,Urban,Truck,Married,Standard,0,500,0,0.0,0.0
5246,0.6,43,2017,8,15945.302438118571,602.580281754522,195.70631653339117,1,2,Urban,Truck,Married,NonStandard,1,1000,0,0.0,0.0
5247,0.6,62,2016,9,8668.392278220383,814.5184933239624,310.6273396935154,2,1,Urban,SUV,Married,NonStandard,1,500,0,0.0,0.0
5248,0.7,65,2022,3,14446.979319842554,705.6300142083887,141.83111242029509,2,1,Suburban,Sedan,Married,Preferred,0,500,0,0.0,0.0
5249,0.63,74,2005,20,12092.23587371432,682.4398649152934,192.5761858727267,2,0,Urban,Sedan,Married,Standard,0,500,0,0.0,0.0
5250,0.91,27,2020,5,,707.0732480597397,101.37833226566416,1,0,Suburban,SUV,Married,Preferred,1,1000,0,0.0,0.0
5251,0.77,24,2006,19,9681.622867261278,783.6130123437147,99.11336488189258,2,0,Suburban,Truck,Single,Standard,0,250,0,0.0,0.0
5252,0.82,31,2017,8,6117.964344630025,850.0,145.82013987767542,3,0,Rural,Sedan,Married,Preferred,0,500,0,0.0,0.0
5253,0.55,48,2016,9,10955.537727565987,765.8791072080579,153.6312520529637,1,1,Suburban,Truck,Married,Standard,0,1000,0,0.0,0.0
5254,0.62,38,2006,19,16991.377826877208,541.4467943270969,144.91862357810396,1,1,Urban,Sedan,Single,Preferred,0,1000,0,0.0,0.0
5255,0.98,38,2016,9,9900.651646727552,709.4199066386933,320.68933609315195,1,1,Urban,Sports,Single,Standard,0,500,0,0.0,0.0
5256,0.56,36,2008,17,11810.563027062099,850.0,224.50565761675006,1,0,Rural,Truck,Single,Preferred,0,500,0,0.0,0.0
5257,0.68,47,2005,20,16053.214077131977,689.3336743328579,139.43775427981288,1,0,Rural,Truck,Married,Preferred,0,1000,0,0.0,0.0
5258,0.77,56,2005,20,12078.615285930706,615.3259200747575,224.52482948325263,1,0,Rural,Truck,Married,Standard,0,500,0,0.0,0.0
5259,0.61,59,2006,19,15011.262888547555,732.8561980814507,204.11507288536615,1,0,Rural,SUV,Married,Standard,0,500,0,0.0,0.0
5260,0.69,69,2015,10,14730.468543406685,762.7283061236886,197.2516120255854,2,0,Rural,SUV,Married,Preferred,0,250,0,0.0,0.0
5261,0.76,30,2013,12,10096.458866617624,667.7237865110509,70.0,2,1,Rural,SUV,Single,Standard,1,500,0,0.0,0.0
5262,0.58,23,2021,4,11665.4618230913,740.2069856138171,269.59873159852606,1,0,Suburban,Sedan,Single,Standard,0,1000,0,0.0,0.0
5263,0.55,81,2020,5,11846.817367772554,703.1973889760286,120.88544689936161,2,0,Rural,SUV,Single,Preferred,0,500,1,1533.784288312704,2788.6987060230977
5264,0.84,37,2014,11,9893.298632358477,767.9417467181429,171.05911880256258,1,0,Suburban,Sedan,Married,Preferred,0,500,0,0.0,0.0
5265,0.59,34,2016,9,13170.272119101983,822.7504952881361,132.53889369823855,2,0,Urban,SUV,Married,Standard,1,500,0,0.0,0.0
5266,0.54,39,2008,17,15101.602483097542,765.8994630042029,183.32195857375757,1,0,Rural,SUV,Married,Standard,0,500,0,0.0,0.0
